order_id,order_date,order_timestamp,order_hour,day_of_week,weekend_flag,shift,customer_id,store_id,rider_id,city,channel,payment_method,campaign,weather_condition,peak_hour_flag,order_status,items_ordered,items_fulfilled,stockout_line_items,subtotal_before_discount,item_discount_amount,order_discount_amount,delivery_fee,tax_amount,gross_order_value,refund_amount,net_revenue,gross_margin,distance_km,promised_delivery_minutes,picking_start_timestamp,picking_end_timestamp,packing_end_timestamp,rider_assigned_timestamp,dispatch_timestamp,delivered_timestamp,cancelled_timestamp,picking_minutes,packing_minutes,rider_assignment_minutes,travel_minutes,actual_delivery_minutes,sla_status,cancellation_stage,cancellation_reason,customer_rating
ORD0019879,2026-05-02,2026-05-02 18:57:28,18,Saturday,Y,Evening,CUST007504,MFC009,RDR00108,Mumbai,Android,UPI,Membership Offer,Clear,Y,Delivered,2,2,0,272.88,12.52,13.02,20.0,6.18,273.52,0.0,273.52,91.66,5.9,38,2026-05-02 19:02:00,2026-05-02 19:05:25,2026-05-02 19:07:17,2026-05-02 19:03:56,2026-05-02 19:08:49,2026-05-02 19:31:54,,3.42,1.86,6.48,23.08,34.44,Within SLA,,,3.1
ORD0019880,2026-05-01,2026-05-01 13:50:31,13,Friday,N,Morning,CUST003944,MFC003,RDR00027,Bengaluru,iOS,UPI,Free Delivery,Clear,Y,Delivered,5,5,0,1149.33,37.5,0.0,0.0,27.8,1139.63,0.0,1139.63,224.58,0.44,28,2026-05-01 13:51:55,2026-05-01 13:57:22,2026-05-01 14:01:22,2026-05-01 13:51:01,2026-05-01 14:02:02,2026-05-01 14:06:06,,5.44,4.01,0.5,4.06,15.59,Within SLA,,,3.6
ORD0019881,2026-04-24,2026-04-24 20:24:15,20,Friday,N,Evening,CUST007890,MFC005,RDR00059,Bengaluru,iOS,Cash on Delivery,Free Delivery,Clear,Y,Delivered,4,4,0,773.25,51.31,0.0,0.0,18.05,739.99,0.0,739.99,224.21,0.43,28,2026-04-24 20:26:25,2026-04-24 20:34:55,2026-04-24 20:38:23,2026-04-24 20:27:56,2026-04-24 20:40:33,2026-04-24 20:45:51,,8.5,3.47,3.7,5.31,21.62,Within SLA,,,4.3
ORD0019882,2026-05-08,2026-05-08 10:14:28,10,Friday,N,Morning,CUST002340,MFC013,RDR00147,Hyderabad,Android,Cash on Delivery,No Campaign,Clear,N,Returned,7,7,0,2333.83,50.75,0.0,0.0,57.08,2340.16,1801.3,538.86,742.6,0.49,28,2026-05-08 10:14:58,2026-05-08 10:22:04,2026-05-08 10:26:52,2026-05-08 10:16:23,2026-05-08 10:27:38,2026-05-08 10:30:38,,7.11,4.81,1.92,3.0,16.17,Within SLA,,,4.2
ORD0019883,2026-04-13,2026-04-13 20:28:37,20,Monday,N,Evening,CUST003286,MFC011,RDR00132,Mumbai,Android,Wallet,No Campaign,Light Rain,Y,Delivered,9,9,0,1141.6,70.62,0.0,0.0,26.77,1097.75,0.0,1097.75,224.78,3.89,38,2026-04-13 20:30:47,2026-04-13 20:41:33,2026-04-13 20:44:49,2026-04-13 20:33:20,2026-04-13 20:45:23,2026-04-13 21:06:50,,10.78,3.27,4.72,21.45,38.23,SLA Breach,,,3.9
ORD0019884,2026-05-26,2026-05-26 20:35:43,20,Tuesday,N,Evening,CUST002533,MFC016,RDR00191,Chennai,Android,Wallet,No Campaign,Clear,Y,Returned,3,3,0,1297.73,58.62,0.0,0.0,30.98,1270.09,1075.52,194.57,378.84,1.33,28,2026-05-26 20:36:24,2026-05-26 20:41:13,2026-05-26 20:44:58,2026-05-26 20:39:50,2026-05-26 20:46:35,2026-05-26 20:57:58,,4.82,3.75,4.12,11.38,22.26,Within SLA,,,1.9
ORD0019885,2026-06-04,2026-06-04 20:32:50,20,Thursday,N,Evening,CUST004934,MFC017,,Pune,Android,UPI,No Campaign,Clear,Y,Cancelled,3,3,0,735.86,63.57,0.0,0.0,16.81,689.1,689.1,0.0,187.38,0.74,20,2026-06-04 20:36:10,,,,,,2026-06-04 20:42:14,,,,,,Not Applicable,During Picking,Store Overload,
ORD0019886,2026-05-30,2026-05-30 20:26:36,20,Saturday,Y,Evening,CUST005486,MFC016,RDR00187,Chennai,Desktop Web,UPI,No Campaign,Clear,Y,Partially Delivered,3,2,1,692.68,56.12,0.0,0.0,15.91,652.47,217.49,434.98,243.24,3.22,38,2026-05-30 20:28:44,2026-05-30 20:31:27,2026-05-30 20:35:26,2026-05-30 20:32:16,2026-05-30 20:36:27,2026-05-30 20:54:01,,2.71,3.99,5.68,17.56,27.42,Within SLA,,,3.3
ORD0019887,2026-05-11,2026-05-11 09:42:21,9,Monday,N,Morning,CUST005263,MFC003,RDR00036,Bengaluru,Android,Credit/Debit Card,No Campaign,Clear,Y,Delivered,1,1,0,60.68,0.32,0.0,20.0,1.51,81.87,0.0,81.87,21.59,0.57,20,2026-05-11 09:42:51,2026-05-11 09:45:18,2026-05-11 09:47:26,2026-05-11 09:45:35,2026-05-11 09:48:28,2026-05-11 09:52:59,,2.46,2.13,3.24,4.52,10.65,Within SLA,,,3.0
ORD0019888,2026-06-24,2026-06-24 20:47:20,20,Wednesday,N,Evening,CUST004219,MFC012,RDR00135,Hyderabad,Android,UPI,No Campaign,Clear,Y,Delivered,4,4,0,716.28,55.04,0.0,0.0,16.53,677.77,0.0,677.77,158.55,0.79,28,2026-06-24 20:51:11,2026-06-24 20:57:08,2026-06-24 21:01:14,2026-06-24 20:54:02,2026-06-24 21:01:48,2026-06-24 21:07:52,,5.95,4.09,6.7,6.07,20.55,Within SLA,,,3.2
ORD0019889,2026-05-30,2026-05-30 22:01:17,22,Saturday,Y,Night,CUST006280,MFC008,RDR00094,Delhi NCR,Android,UPI,No Campaign,Cloudy,N,Returned,5,5,0,1164.18,50.17,0.0,0.0,27.85,1141.86,1080.48,61.38,292.27,4.03,38,2026-05-30 22:05:19,2026-05-30 22:12:18,2026-05-30 22:17:18,2026-05-30 22:04:56,2026-05-30 22:19:08,2026-05-30 22:39:23,,6.98,5.0,3.67,20.26,38.11,SLA Breach,,,2.8
ORD0019890,2026-05-17,2026-05-17 19:38:32,19,Sunday,Y,Evening,CUST001504,MFC001,RDR00007,Bengaluru,Android,UPI,No Campaign,Clear,Y,Delivered,4,4,0,818.35,85.94,0.0,0.0,18.31,750.72,0.0,750.72,127.87,2.48,28,2026-05-17 19:39:55,2026-05-17 19:45:08,2026-05-17 19:48:32,2026-05-17 19:43:46,2026-05-17 19:49:37,2026-05-17 20:03:22,,5.22,3.4,5.23,13.75,24.85,Within SLA,,,3.5
ORD0019891,2026-04-30,2026-04-30 11:59:46,11,Thursday,N,Morning,CUST003773,MFC003,RDR00033,Bengaluru,Android,Wallet,New User Offer,Clear,N,Delivered,6,6,0,933.89,78.18,85.57,0.0,19.25,789.39,0.0,789.39,93.7,0.33,28,2026-04-30 12:01:01,2026-04-30 12:07:45,2026-04-30 12:12:17,2026-04-30 12:02:15,2026-04-30 12:13:29,2026-04-30 12:16:29,,6.72,4.54,2.49,3.0,16.73,Within SLA,,,4.0
ORD0019892,2026-04-28,2026-04-28 21:58:30,21,Tuesday,N,Evening,CUST001320,MFC013,RDR00148,Hyderabad,Android,UPI,Free Delivery,Clear,Y,Delivered,4,4,0,440.51,11.57,0.0,0.0,10.72,439.66,0.0,439.66,100.41,2.4,28,2026-04-28 22:01:16,2026-04-28 22:09:39,2026-04-28 22:14:01,2026-04-28 22:06:49,2026-04-28 22:15:25,2026-04-28 22:26:54,,8.38,4.37,8.33,11.48,28.41,SLA Breach,,,2.8
ORD0019893,2026-06-06,2026-06-06 18:28:09,18,Saturday,Y,Evening,CUST005894,MFC011,RDR00123,Mumbai,Android,Cash on Delivery,No Campaign,Clear,Y,Delivered,2,2,0,112.17,7.65,0.0,20.0,2.61,127.13,0.0,127.13,23.6,0.88,20,2026-06-06 18:31:14,2026-06-06 18:38:16,2026-06-06 18:42:16,2026-06-06 18:33:03,2026-06-06 18:44:19,2026-06-06 18:55:25,,7.03,4.0,4.9,11.1,27.28,SLA Breach,,,3.1
ORD0019894,2026-05-31,2026-05-31 13:57:52,13,Sunday,Y,Morning,CUST005070,MFC016,RDR00183,Chennai,iOS,UPI,Membership Offer,Cloudy,Y,Delivered,5,5,0,721.97,74.27,32.39,0.0,15.38,630.69,0.0,630.69,204.53,3.79,38,2026-05-31 14:02:10,2026-05-31 14:08:49,2026-05-31 14:12:46,2026-05-31 14:00:25,2026-05-31 14:14:45,2026-05-31 14:33:53,,6.65,3.94,2.55,19.14,36.02,Within SLA,,,4.2
ORD0019895,2026-04-17,2026-04-17 18:18:52,18,Friday,N,Evening,CUST000495,MFC006,,Delhi NCR,Mobile Web,UPI,Membership Offer,Clear,Y,Cancelled,5,5,0,634.62,18.55,30.8,0.0,14.63,599.9,599.9,0.0,152.55,2.54,28,2026-04-17 18:22:30,,,,,,2026-04-17 18:26:33,,,,,,Not Applicable,During Picking,Item Unavailable,
ORD0019896,2026-05-14,2026-05-14 17:15:54,17,Thursday,N,Evening,CUST006212,MFC001,RDR00011,Bengaluru,Android,UPI,No Campaign,Cloudy,N,Delivered,5,5,0,788.68,23.9,0.0,0.0,19.12,783.9,0.0,783.9,253.63,1.23,28,2026-05-14 17:18:25,2026-05-14 17:25:10,2026-05-14 17:29:07,2026-05-14 17:16:40,2026-05-14 17:30:58,2026-05-14 17:39:02,,6.75,3.95,0.77,8.08,23.15,Within SLA,,,5.0
ORD0019897,2026-04-24,2026-04-24 11:43:54,11,Friday,N,Morning,CUST001338,MFC017,RDR00194,Pune,Android,Wallet,No Campaign,Clear,N,Delivered,4,4,0,490.46,26.86,0.0,30.0,11.59,505.19,0.0,505.19,152.14,0.3,28,2026-04-24 11:46:22,2026-04-24 11:54:32,2026-04-24 11:57:58,2026-04-24 11:45:57,2026-04-24 11:59:09,2026-04-24 12:03:01,,8.17,3.43,2.06,3.88,19.13,Within SLA,,,4.7
ORD0019898,2026-05-26,2026-05-26 23:56:12,23,Tuesday,N,Night,CUST003909,MFC013,RDR00156,Hyderabad,Mobile Web,UPI,New User Offer,Clear,N,Delivered,4,4,0,3472.4,364.48,120.0,0.0,74.7,3062.62,0.0,3062.62,320.44,3.23,38,2026-05-26 23:56:42,2026-05-27 00:00:48,2026-05-27 00:03:56,2026-05-26 23:58:03,2026-05-27 00:05:20,2026-05-27 00:16:52,,4.11,3.14,1.86,11.55,20.68,Within SLA,,,3.0
ORD0019899,2026-05-21,2026-05-21 21:49:32,21,Thursday,N,Evening,CUST003200,MFC015,RDR00169,Chennai,Android,UPI,No Campaign,Clear,Y,Delivered,6,6,0,839.42,60.68,0.0,0.0,19.47,798.21,0.0,798.21,192.73,2.24,28,2026-05-21 21:50:22,2026-05-21 21:57:03,2026-05-21 22:00:28,2026-05-21 21:53:16,2026-05-21 22:01:07,2026-05-21 22:15:26,,6.68,3.41,3.74,14.31,25.91,Within SLA,,,3.4
ORD0019900,2026-06-24,2026-06-24 20:31:52,20,Wednesday,N,Evening,CUST006452,MFC017,RDR00197,Pune,Android,UPI,No Campaign,Cloudy,Y,Delivered,1,1,0,76.91,6.25,0.0,30.0,1.77,102.43,0.0,102.43,10.11,0.72,28,2026-06-24 20:32:32,2026-06-24 20:37:31,2026-06-24 20:39:24,2026-06-24 20:34:42,2026-06-24 20:41:06,2026-06-24 20:48:28,,4.99,1.87,2.84,7.37,16.61,Within SLA,,,3.1
ORD0019901,2026-05-26,2026-05-26 17:03:58,17,Tuesday,N,Evening,CUST003007,MFC011,RDR00124,Mumbai,Android,UPI,No Campaign,Light Rain,N,Delivered,4,4,0,527.54,23.33,0.0,0.0,12.61,516.82,0.0,516.82,105.31,1.98,28,2026-05-26 17:05:24,2026-05-26 17:14:41,2026-05-26 17:17:43,2026-05-26 17:04:56,2026-05-26 17:19:32,2026-05-26 17:30:56,,9.28,3.03,0.98,11.39,26.97,Within SLA,,,3.7
ORD0019902,2026-06-13,2026-06-13 16:09:25,16,Saturday,Y,Evening,CUST005688,MFC015,RDR00179,Chennai,iOS,UPI,Weekend Saver,Clear,N,Delivered,7,7,0,1697.89,132.03,0.0,0.0,39.15,1605.01,0.0,1605.01,465.41,1.2,28,2026-06-13 16:11:09,2026-06-13 16:19:29,2026-06-13 16:23:42,2026-06-13 16:09:55,2026-06-13 16:24:40,2026-06-13 16:30:29,,8.34,4.21,0.5,5.81,21.08,Within SLA,,,4.2
ORD0019903,2026-04-11,2026-04-11 10:35:28,10,Saturday,Y,Morning,CUST007783,MFC013,RDR00149,Hyderabad,Android,UPI,New User Offer,Clear,N,Delivered,4,4,0,960.64,97.05,86.36,0.0,19.43,796.66,0.0,796.66,20.46,2.57,28,2026-04-11 10:38:40,2026-04-11 10:44:32,2026-04-11 10:47:23,2026-04-11 10:38:58,2026-04-11 10:48:15,2026-04-11 10:56:56,,5.85,2.86,3.5,8.69,21.48,Within SLA,,,3.6
ORD0019904,2026-04-06,2026-04-06 20:28:15,20,Monday,N,Evening,CUST005407,MFC008,RDR00088,Delhi NCR,iOS,Credit/Debit Card,No Campaign,Clear,Y,Delivered,2,2,0,297.64,16.66,0.0,30.0,7.02,318.0,0.0,318.0,95.42,0.65,20,2026-04-06 20:28:55,2026-04-06 20:32:27,2026-04-06 20:34:51,2026-04-06 20:31:54,2026-04-06 20:36:16,2026-04-06 20:44:36,,3.54,2.4,3.65,8.33,16.35,Within SLA,,,3.0
ORD0019905,2026-05-13,2026-05-13 20:30:52,20,Wednesday,N,Evening,CUST002176,MFC003,RDR00030,Bengaluru,Android,UPI,No Campaign,Clear,Y,Delivered,6,6,0,1160.29,92.2,0.0,0.0,26.7,1094.79,0.0,1094.79,303.53,1.57,28,2026-05-13 20:32:19,2026-05-13 20:39:40,2026-05-13 20:43:31,2026-05-13 20:32:23,2026-05-13 20:44:33,2026-05-13 20:53:57,,7.35,3.85,1.53,9.39,23.09,Within SLA,,,3.6
ORD0019906,2026-05-22,2026-05-22 07:27:07,7,Friday,N,Morning,CUST007753,MFC001,RDR00001,Bengaluru,Android,Credit/Debit Card,No Campaign,Clear,N,Delivered,8,8,0,2162.45,162.91,0.0,0.0,49.99,2049.53,0.0,2049.53,476.8,0.55,28,2026-05-22 07:28:20,2026-05-22 07:35:47,2026-05-22 07:41:44,2026-05-22 07:31:11,2026-05-22 07:42:22,2026-05-22 07:46:35,,7.45,5.95,4.08,4.22,19.48,Within SLA,,,3.9
ORD0019907,2026-04-08,2026-04-08 20:39:46,20,Wednesday,N,Evening,CUST002717,MFC012,RDR00136,Hyderabad,iOS,Credit/Debit Card,No Campaign,Clear,Y,Delivered,9,9,0,1062.21,41.46,0.0,0.0,25.52,1046.27,0.0,1046.27,287.25,3.18,38,2026-04-08 20:42:57,2026-04-08 20:54:02,2026-04-08 20:57:42,2026-04-08 20:43:22,2026-04-08 20:58:25,2026-04-08 21:11:48,,11.08,3.66,3.6,13.39,32.04,Within SLA,,,2.9
ORD0019908,2026-05-11,2026-05-11 19:33:37,19,Monday,N,Evening,CUST007039,MFC010,RDR00111,Mumbai,Android,UPI,New User Offer,Clear,Y,Delivered,5,5,0,867.06,36.19,83.09,0.0,18.69,766.47,0.0,766.47,144.41,1.79,28,2026-05-11 19:35:22,2026-05-11 19:41:59,2026-05-11 19:46:19,2026-05-11 19:39:17,2026-05-11 19:47:23,2026-05-11 20:00:57,,6.61,4.33,5.67,13.58,27.34,Within SLA,,,3.4
ORD0019909,2026-05-09,2026-05-09 19:12:12,19,Saturday,Y,Evening,CUST004603,MFC013,RDR00148,Hyderabad,Android,UPI,No Campaign,Clear,Y,Delivered,5,5,0,1425.3,62.4,0.0,0.0,34.07,1396.97,0.0,1396.97,332.07,1.21,28,2026-05-09 19:17:47,2026-05-09 19:25:45,2026-05-09 19:29:58,2026-05-09 19:16:41,2026-05-09 19:32:05,2026-05-09 19:39:50,,7.97,4.22,4.5,7.74,27.64,Within SLA,,,3.6
ORD0019910,2026-04-26,2026-04-26 17:07:14,17,Sunday,Y,Evening,CUST003891,MFC017,RDR00193,Pune,Mobile Web,Net Banking,No Campaign,Clear,N,Delivered,7,7,0,2052.02,66.72,0.0,0.0,49.63,2034.93,0.0,2034.93,583.04,1.86,28,2026-04-26 17:07:44,2026-04-26 17:16:25,2026-04-26 17:20:47,2026-04-26 17:11:01,2026-04-26 17:21:26,2026-04-26 17:31:06,,8.69,4.37,3.8,9.67,23.88,Within SLA,,,3.5
ORD0019911,2026-06-07,2026-06-07 21:39:09,21,Sunday,Y,Evening,CUST003446,MFC006,RDR00064,Delhi NCR,Mobile Web,UPI,No Campaign,Clear,Y,Delivered,3,3,0,623.93,13.51,0.0,0.0,15.26,625.68,0.0,625.68,221.17,3.97,38,2026-06-07 21:41:37,2026-06-07 21:48:03,2026-06-07 21:49:55,2026-06-07 21:48:22,2026-06-07 21:51:13,2026-06-07 22:05:36,,6.43,1.88,9.23,14.39,26.47,Within SLA,,,3.2
ORD0019912,2026-04-07,2026-04-07 19:53:58,19,Tuesday,N,Evening,CUST000299,MFC012,RDR00137,Hyderabad,iOS,UPI,Free Delivery,Clear,Y,Delivered,8,8,0,1904.14,174.91,0.0,0.0,43.23,1772.46,0.0,1772.46,430.47,0.45,28,2026-04-07 19:55:05,2026-04-07 20:04:36,2026-04-07 20:08:13,2026-04-07 19:59:26,2026-04-07 20:09:38,2026-04-07 20:14:43,,9.51,3.62,5.47,5.08,20.75,Within SLA,,,3.6
ORD0019913,2026-04-09,2026-04-09 15:09:27,15,Thursday,N,Evening,CUST002889,MFC006,RDR00070,Delhi NCR,Desktop Web,UPI,No Campaign,Light Rain,N,Delivered,3,3,0,913.77,41.34,0.0,0.0,21.81,894.24,0.0,894.24,267.32,3.82,38,2026-04-09 15:10:26,2026-04-09 15:16:00,2026-04-09 15:19:28,2026-04-09 15:10:42,2026-04-09 15:21:27,2026-04-09 15:43:40,,5.57,3.46,1.25,22.22,34.23,Within SLA,,,3.8
ORD0019914,2026-04-15,2026-04-15 13:35:02,13,Wednesday,N,Morning,CUST006584,MFC014,RDR00164,Hyderabad,Mobile Web,Credit/Debit Card,No Campaign,Cloudy,Y,Delivered,3,3,0,755.96,37.31,0.0,0.0,17.97,736.62,0.0,736.62,156.03,2.2,28,2026-04-15 13:37:23,2026-04-15 13:42:05,2026-04-15 13:44:44,2026-04-15 13:41:25,2026-04-15 13:46:24,2026-04-15 14:00:29,,4.7,2.65,6.39,14.09,25.46,Within SLA,,,3.8
ORD0019915,2026-04-12,2026-04-12 23:01:20,23,Sunday,Y,Night,CUST005074,MFC009,RDR00103,Mumbai,Android,Credit/Debit Card,No Campaign,Clear,N,Delivered,5,5,0,987.1,31.39,0.0,0.0,23.89,979.6,0.0,979.6,356.29,0.43,28,2026-04-12 23:01:50,2026-04-12 23:06:59,2026-04-12 23:09:43,2026-04-12 23:04:49,2026-04-12 23:11:20,2026-04-12 23:14:56,,5.16,2.73,3.48,3.6,13.61,Within SLA,,,3.4
ORD0019916,2026-04-03,2026-04-03 20:41:19,20,Friday,N,Evening,CUST003096,MFC018,RDR00211,Pune,Android,Net Banking,Membership Offer,Cloudy,Y,Delivered,6,6,0,1047.53,72.95,48.73,0.0,23.15,949.0,0.0,949.0,148.29,1.08,28,2026-04-03 20:44:27,2026-04-03 20:54:29,2026-04-03 20:57:34,2026-04-03 20:45:47,2026-04-03 20:59:30,2026-04-03 21:08:00,,10.04,3.09,4.47,8.5,26.69,Within SLA,,,3.4
ORD0019917,2026-06-18,2026-06-18 19:59:28,19,Thursday,N,Evening,CUST007651,MFC003,RDR00035,Bengaluru,iOS,Net Banking,Weekend Saver,Clear,Y,Partially Delivered,5,4,1,1046.89,171.34,0.0,0.0,21.89,897.44,179.49,717.95,103.98,2.12,28,2026-06-18 20:01:17,2026-06-18 20:06:57,2026-06-18 20:09:42,2026-06-18 20:00:55,2026-06-18 20:11:34,2026-06-18 20:24:20,,5.67,2.76,1.46,12.76,24.87,Within SLA,,,3.3
ORD0019918,2026-06-16,2026-06-16 18:19:07,18,Tuesday,N,Evening,CUST003930,MFC004,RDR00047,Bengaluru,Android,UPI,No Campaign,Light Rain,Y,Delivered,2,2,0,1715.8,64.75,0.0,0.0,41.28,1692.33,0.0,1692.33,394.81,5.55,38,2026-06-16 18:23:29,2026-06-16 18:29:08,2026-06-16 18:31:30,2026-06-16 18:27:35,2026-06-16 18:33:04,2026-06-16 19:01:31,,5.66,2.36,8.48,28.46,42.41,SLA Breach,,,3.6
ORD0019919,2026-06-17,2026-06-17 09:18:48,9,Wednesday,N,Morning,CUST005698,MFC015,RDR00173,Chennai,iOS,Credit/Debit Card,No Campaign,Clear,Y,Delivered,6,6,0,545.58,42.65,0.0,0.0,12.57,515.5,0.0,515.5,144.89,1.37,28,2026-06-17 09:21:40,2026-06-17 09:30:51,2026-06-17 09:34:31,2026-06-17 09:22:08,2026-06-17 09:36:29,2026-06-17 09:47:00,,9.18,3.66,3.34,10.52,28.22,SLA Breach,,,3.4
ORD0019920,2026-06-08,2026-06-08 21:26:57,21,Monday,N,Evening,CUST003158,MFC006,RDR00061,Delhi NCR,Android,Net Banking,No Campaign,Clear,Y,Partially Delivered,4,3,1,540.32,10.93,0.0,0.0,13.23,542.62,135.66,406.96,183.09,2.08,28,2026-06-08 21:29:45,2026-06-08 21:38:37,2026-06-08 21:41:27,2026-06-08 21:33:15,2026-06-08 21:42:41,2026-06-08 21:54:27,,8.87,2.82,6.3,11.77,27.51,Within SLA,,,3.3
ORD0019921,2026-06-22,2026-06-22 10:32:48,10,Monday,N,Morning,CUST004246,MFC011,RDR00124,Mumbai,Android,Credit/Debit Card,No Campaign,Cloudy,N,Delivered,5,5,0,1628.59,78.69,0.0,0.0,38.75,1588.65,0.0,1588.65,509.92,0.4,28,2026-06-22 10:34:16,2026-06-22 10:41:29,2026-06-22 10:45:14,2026-06-22 10:38:09,2026-06-22 10:47:15,2026-06-22 10:51:22,,7.2,3.76,5.36,4.13,18.58,Within SLA,,,3.2
ORD0019922,2026-06-24,2026-06-24 19:03:46,19,Wednesday,N,Evening,CUST007533,MFC009,RDR00101,Mumbai,Android,Credit/Debit Card,Weekend Saver,Clear,Y,Delivered,6,6,0,2365.4,320.97,0.0,0.0,51.11,2095.54,0.0,2095.54,415.33,1.44,28,2026-06-24 19:08:02,2026-06-24 19:17:55,2026-06-24 19:21:52,2026-06-24 19:08:31,2026-06-24 19:23:22,2026-06-24 19:31:20,,9.88,3.94,4.75,7.97,27.57,Within SLA,,,4.9
ORD0019923,2026-06-24,2026-06-24 23:53:42,23,Wednesday,N,Night,CUST003931,MFC009,RDR00101,Mumbai,Android,UPI,No Campaign,Cloudy,N,Delivered,5,5,0,784.23,23.16,0.0,0.0,19.03,780.1,0.0,780.1,173.86,2.01,28,2026-06-24 23:55:10,2026-06-25 00:00:42,2026-06-25 00:03:22,2026-06-24 23:58:37,2026-06-25 00:04:43,2026-06-25 00:13:40,,5.53,2.66,4.93,8.95,19.98,Within SLA,,,4.4
ORD0019924,2026-06-19,2026-06-19 18:08:42,18,Friday,N,Evening,CUST007770,MFC009,RDR00098,Mumbai,Mobile Web,Cash on Delivery,Membership Offer,Cloudy,Y,Delivered,4,4,0,738.55,28.65,35.49,0.0,16.86,691.27,0.0,691.27,183.05,1.79,28,2026-06-19 18:11:48,2026-06-19 18:17:30,2026-06-19 18:20:55,2026-06-19 18:14:17,2026-06-19 18:22:17,2026-06-19 18:35:05,,5.7,3.42,5.58,12.8,26.39,Within SLA,,,3.6
ORD0019925,2026-06-20,2026-06-20 16:18:01,16,Saturday,Y,Evening,CUST006251,MFC013,RDR00149,Hyderabad,iOS,UPI,Weekend Saver,Light Rain,N,Delivered,8,8,0,2462.96,283.0,0.0,0.0,54.5,2234.46,0.0,2234.46,496.47,1.85,28,2026-06-20 16:19:41,2026-06-20 16:27:58,2026-06-20 16:33:15,2026-06-20 16:23:01,2026-06-20 16:34:54,2026-06-20 16:44:30,,8.29,5.27,5.02,9.61,26.49,Within SLA,,,2.9
ORD0019926,2026-05-05,2026-05-05 19:40:49,19,Tuesday,N,Evening,CUST007814,MFC001,RDR00001,Bengaluru,Android,UPI,No Campaign,Light Rain,Y,Delivered,7,7,0,1589.6,68.03,0.0,0.0,38.04,1559.61,0.0,1559.61,301.34,2.49,28,2026-05-05 19:47:16,2026-05-05 19:55:23,2026-05-05 19:58:30,2026-05-05 19:47:41,2026-05-05 20:00:11,2026-05-05 20:16:27,,8.11,3.13,6.88,16.27,35.65,SLA Breach,,,4.3
ORD0019927,2026-06-19,2026-06-19 07:16:46,7,Friday,N,Morning,CUST007061,MFC014,RDR00162,Hyderabad,Android,Credit/Debit Card,Free Delivery,Clear,N,Delivered,2,2,0,302.02,19.2,0.0,0.0,7.07,289.89,0.0,289.89,42.17,1.18,20,2026-06-19 07:19:21,2026-06-19 07:21:21,2026-06-19 07:24:10,2026-06-19 07:20:23,2026-06-19 07:25:29,2026-06-19 07:33:27,,2.0,2.82,3.62,7.97,16.69,Within SLA,,,4.3
ORD0019928,2026-06-20,2026-06-20 23:26:39,23,Saturday,Y,Night,CUST000659,MFC003,RDR00026,Bengaluru,Android,Credit/Debit Card,Category Deal,Clear,N,Delivered,7,7,0,370.12,48.95,0.0,15.0,8.03,344.2,0.0,344.2,66.06,2.35,28,2026-06-20 23:29:34,2026-06-20 23:38:58,2026-06-20 23:44:32,2026-06-20 23:27:09,2026-06-20 23:45:31,2026-06-20 23:52:56,,9.39,5.57,0.5,7.42,26.29,Within SLA,,,4.3
ORD0019929,2026-04-13,2026-04-13 19:28:18,19,Monday,N,Evening,CUST007089,MFC008,RDR00089,Delhi NCR,iOS,UPI,Weekend Saver,Clear,Y,Delivered,5,5,0,410.7,47.11,0.0,30.0,9.09,402.68,0.0,402.68,74.37,1.61,28,2026-04-13 19:32:51,2026-04-13 19:39:45,2026-04-13 19:43:04,2026-04-13 19:36:29,2026-04-13 19:44:41,2026-04-13 19:55:12,,6.91,3.3,8.2,10.51,26.91,Within SLA,,,3.6
ORD0019930,2026-04-29,2026-04-29 20:02:16,20,Wednesday,N,Evening,CUST006585,MFC013,,Hyderabad,Android,UPI,No Campaign,Clear,Y,Cancelled,7,7,0,937.21,55.15,0.0,0.0,22.05,904.11,904.11,0.0,271.19,4.18,38,2026-04-29 20:03:21,,,,,,2026-04-29 20:17:49,,,,,,Not Applicable,During Picking,Item Unavailable,
ORD0019931,2026-05-19,2026-05-19 17:16:47,17,Tuesday,N,Evening,CUST004548,MFC001,RDR00007,Bengaluru,Android,Credit/Debit Card,No Campaign,Clear,N,Delivered,4,4,0,1785.35,181.35,0.0,0.0,40.1,1644.1,0.0,1644.1,417.09,3.43,38,2026-05-19 17:17:40,2026-05-19 17:21:55,2026-05-19 17:24:46,2026-05-19 17:20:38,2026-05-19 17:25:25,2026-05-19 17:39:32,,4.24,2.85,3.86,14.12,22.76,Within SLA,,,3.4
ORD0019932,2026-05-23,2026-05-23 17:22:58,17,Saturday,Y,Evening,CUST004371,MFC004,RDR00047,Bengaluru,Android,UPI,No Campaign,Cloudy,N,Delivered,11,11,0,1096.49,72.2,0.0,0.0,25.61,1049.9,0.0,1049.9,272.81,0.3,28,2026-05-23 17:23:28,2026-05-23 17:36:18,2026-05-23 17:40:18,2026-05-23 17:23:28,2026-05-23 17:42:07,2026-05-23 17:47:10,,12.84,4.0,0.5,5.05,24.2,Within SLA,,,4.2
