order_item_id,order_id,product_id,quantity_ordered,quantity_fulfilled,unit_mrp,unit_selling_price,line_discount_amount,item_revenue,item_cost,gross_margin,stock_available_at_order,substitution_flag
ORD0021699-02,ORD0021699,PRD0230,1,1,194.13,172.13,22.0,172.13,107.21,64.92,9,N
ORD0021699-03,ORD0021699,PRD0029,2,2,119.19,107.26,23.86,214.52,183.26,31.26,2,N
ORD0021700-01,ORD0021700,PRD0265,2,2,45.86,43.94,3.84,87.88,72.26,15.62,5,N
ORD0021700-02,ORD0021700,PRD0126,3,3,130.77,117.22,40.65,351.66,299.28,52.38,4,N
ORD0021701-01,ORD0021701,PRD0345,1,1,26.41,24.07,2.34,24.07,19.92,4.15,12,N
ORD0021701-02,ORD0021701,PRD0340,3,2,103.96,103.86,0.2,207.72,158.44,49.28,2,N
ORD0021701-03,ORD0021701,PRD0033,1,1,231.15,209.9,21.25,209.9,176.33,33.57,2,N
ORD0021701-04,ORD0021701,PRD0155,1,1,25.21,23.18,2.03,23.18,19.25,3.93,4,N
ORD0021702-01,ORD0021702,PRD0300,1,1,17.73,15.74,1.99,15.74,11.05,4.69,1,N
ORD0021702-02,ORD0021702,PRD0048,1,1,581.26,580.32,0.94,580.32,377.47,202.85,6,N
ORD0021702-03,ORD0021702,PRD0101,2,2,170.53,166.73,7.6,333.46,255.32,78.14,10,N
ORD0021702-04,ORD0021702,PRD0377,1,1,516.74,514.13,2.61,514.13,379.27,134.86,11,N
ORD0021702-05,ORD0021702,PRD0088,2,2,113.27,104.91,16.72,209.82,161.14,48.68,5,N
ORD0021703-01,ORD0021703,PRD0097,1,1,119.03,107.45,11.58,107.45,74.95,32.5,7,N
ORD0021703-02,ORD0021703,PRD0014,1,1,418.37,378.45,39.92,378.45,245.27,133.18,12,N
ORD0021704-01,ORD0021704,PRD0168,1,1,155.92,137.28,18.64,137.28,100.9,36.38,1,N
ORD0021704-02,ORD0021704,PRD0359,4,4,346.27,317.1,116.68,1268.4,986.08,282.32,15,N
ORD0021704-03,ORD0021704,PRD0153,1,1,202.79,188.45,14.34,188.45,123.72,64.73,11,N
ORD0021704-04,ORD0021704,PRD0070,1,1,1766.58,1712.93,53.65,1712.93,1119.85,593.08,1,N
ORD0021705-01,ORD0021705,PRD0298,1,1,74.94,62.09,12.85,62.09,44.75,17.34,1,N
ORD0021706-01,ORD0021706,PRD0176,2,2,37.4,33.42,7.96,66.84,55.36,11.48,12,N
ORD0021707-01,ORD0021707,PRD0074,2,2,346.34,336.35,19.98,672.7,393.32,279.38,9,N
ORD0021707-02,ORD0021707,PRD0218,1,1,99.91,88.61,11.3,88.61,63.96,24.65,4,N
ORD0021707-03,ORD0021707,PRD0178,2,2,133.62,120.31,26.62,240.62,155.86,84.76,13,N
ORD0021708-01,ORD0021708,PRD0148,1,1,84.58,76.17,8.41,76.17,64.25,11.92,12,N
ORD0021708-02,ORD0021708,PRD0239,1,1,130.09,114.5,15.59,114.5,76.7,37.8,1,N
ORD0021709-01,ORD0021709,PRD0259,1,1,105.45,95.28,10.17,95.28,62.43,32.85,7,N
ORD0021709-02,ORD0021709,PRD0126,1,1,130.77,129.17,1.6,129.17,99.76,29.41,1,N
ORD0021709-03,ORD0021709,PRD0391,1,1,380.24,373.14,7.1,373.14,307.45,65.69,9,N
ORD0021709-04,ORD0021709,PRD0287,1,1,45.94,42.43,3.51,42.43,32.84,9.59,0,Y
ORD0021709-05,ORD0021709,PRD0393,1,1,908.06,810.06,98.0,810.06,661.58,148.48,1,N
ORD0021709-06,ORD0021709,PRD0342,2,2,122.98,108.7,28.56,217.4,170.74,46.66,6,N
ORD0021710-01,ORD0021710,PRD0210,1,1,51.38,49.88,1.5,49.88,34.46,15.42,1,N
ORD0021710-02,ORD0021710,PRD0040,2,2,128.66,123.53,10.26,247.06,166.7,80.36,10,N
ORD0021710-03,ORD0021710,PRD0173,1,1,251.67,240.96,10.71,240.96,166.29,74.67,2,N
ORD0021711-01,ORD0021711,PRD0164,3,3,37.61,33.55,12.18,100.65,85.98,14.67,6,N
ORD0021711-02,ORD0021711,PRD0052,1,1,18.32,16.85,1.47,16.85,10.25,6.6,8,N
ORD0021711-03,ORD0021711,PRD0108,1,1,252.34,243.0,9.34,243.0,178.07,64.93,11,N
ORD0021711-04,ORD0021711,PRD0273,1,1,91.12,83.04,8.08,83.04,58.34,24.7,4,N
ORD0021712-01,ORD0021712,PRD0397,2,2,53.6,49.61,7.98,99.22,61.84,37.38,2,N
ORD0021712-02,ORD0021712,PRD0160,4,4,221.65,196.27,101.52,785.08,517.56,267.52,8,N
ORD0021713-01,ORD0021713,PRD0201,2,2,58.44,51.64,13.6,103.28,90.88,12.4,9,N
ORD0021713-02,ORD0021713,PRD0184,1,0,25.35,20.99,0.0,0.0,0.0,0.0,0,N
ORD0021713-03,ORD0021713,PRD0150,1,1,490.74,426.51,64.23,426.51,382.71,43.8,2,N
ORD0021713-04,ORD0021713,PRD0152,2,2,142.62,123.03,39.18,246.06,162.3,83.76,6,N
ORD0021714-01,ORD0021714,PRD0281,2,2,512.81,420.65,184.32,841.3,757.52,83.78,11,N
ORD0021714-02,ORD0021714,PRD0375,1,1,232.61,201.47,31.14,201.47,163.62,37.85,1,N
ORD0021714-03,ORD0021714,PRD0290,1,1,28.07,22.98,5.09,22.98,22.67,0.31,7,N
ORD0021714-04,ORD0021714,PRD0219,1,1,119.46,113.12,6.34,113.12,71.69,41.43,9,N
ORD0021715-01,ORD0021715,PRD0011,1,1,145.09,141.45,3.64,141.45,110.83,30.62,3,N
ORD0021715-02,ORD0021715,PRD0152,2,2,142.62,137.73,9.78,275.46,162.3,113.16,2,N
ORD0021715-03,ORD0021715,PRD0323,1,1,73.72,73.52,0.2,73.52,45.92,27.6,11,N
ORD0021715-04,ORD0021715,PRD0175,3,3,36.48,33.3,9.54,99.9,63.54,36.36,1,Y
ORD0021715-05,ORD0021715,PRD0103,1,1,105.06,98.77,6.29,98.77,60.52,38.25,12,N
ORD0021715-06,ORD0021715,PRD0074,3,1,346.34,330.45,15.89,330.45,196.66,133.79,1,N
ORD0021716-01,ORD0021716,PRD0194,1,1,76.35,63.61,12.74,63.61,53.21,10.4,9,N
ORD0021716-02,ORD0021716,PRD0099,2,2,130.91,120.52,20.78,241.04,166.76,74.28,12,N
ORD0021716-03,ORD0021716,PRD0155,2,2,25.21,21.45,7.52,42.9,38.5,4.4,13,N
ORD0021716-04,ORD0021716,PRD0006,1,1,98.39,90.69,7.7,90.69,56.07,34.62,9,N
ORD0021717-01,ORD0021717,PRD0015,1,1,303.38,277.9,25.48,277.9,238.94,38.96,12,N
ORD0021717-02,ORD0021717,PRD0104,1,1,84.5,79.0,5.5,79.0,49.77,29.23,4,N
ORD0021717-03,ORD0021717,PRD0397,1,0,53.6,52.54,0.0,0.0,0.0,0.0,0,N
ORD0021717-04,ORD0021717,PRD0030,1,1,75.49,67.16,8.33,67.16,55.32,11.84,5,N
ORD0021718-01,ORD0021718,PRD0118,2,0,145.96,124.52,0.0,0.0,0.0,0.0,0,N
ORD0021718-02,ORD0021718,PRD0358,1,1,602.35,549.95,52.4,549.95,397.5,152.45,6,N
ORD0021718-03,ORD0021718,PRD0359,1,1,346.27,318.24,28.03,318.24,246.52,71.72,5,N
ORD0021719-01,ORD0021719,PRD0280,2,2,440.29,394.18,92.22,788.36,602.82,185.54,4,N
ORD0021719-02,ORD0021719,PRD0046,1,1,472.65,469.13,3.52,469.13,365.52,103.61,11,N
ORD0021719-03,ORD0021719,PRD0155,1,1,25.21,22.67,2.54,22.67,19.25,3.42,5,N
ORD0021719-04,ORD0021719,PRD0273,1,1,91.12,84.46,6.66,84.46,58.34,26.12,4,N
ORD0021719-05,ORD0021719,PRD0278,1,1,555.06,540.42,14.64,540.42,307.23,233.19,7,N
ORD0021719-06,ORD0021719,PRD0201,1,1,58.44,51.72,6.72,51.72,45.44,6.28,8,N
ORD0021720-01,ORD0021720,PRD0351,3,3,30.67,27.6,9.21,82.8,52.89,29.91,8,N
ORD0021721-01,ORD0021721,PRD0367,3,3,91.24,85.47,17.31,256.41,213.0,43.41,14,N
ORD0021721-02,ORD0021721,PRD0388,1,1,594.5,541.53,52.97,541.53,470.21,71.32,2,N
ORD0021721-03,ORD0021721,PRD0358,1,1,602.35,531.72,70.63,531.72,397.5,134.22,12,N
ORD0021721-04,ORD0021721,PRD0304,1,1,58.71,52.92,5.79,52.92,37.43,15.49,8,N
ORD0021722-01,ORD0021722,PRD0105,3,3,217.96,179.11,116.55,537.33,378.66,158.67,14,N
ORD0021722-02,ORD0021722,PRD0186,1,0,93.14,78.38,0.0,0.0,0.0,0.0,0,N
ORD0021722-03,ORD0021722,PRD0201,1,1,58.44,53.41,5.03,53.41,45.44,7.97,2,N
ORD0021722-04,ORD0021722,PRD0199,2,2,822.34,774.74,95.2,1549.48,1151.08,398.4,5,N
ORD0021722-05,ORD0021722,PRD0282,3,3,48.32,45.61,8.13,136.83,107.73,29.1,3,N
ORD0021723-01,ORD0021723,PRD0283,1,1,546.12,524.38,21.74,524.38,431.81,92.57,5,N
ORD0021723-02,ORD0021723,PRD0001,1,1,32.47,29.05,3.42,29.05,25.13,3.92,6,N
ORD0021723-03,ORD0021723,PRD0363,1,1,68.17,63.83,4.34,63.83,48.06,15.77,10,N
ORD0021724-01,ORD0021724,PRD0146,1,1,785.59,742.02,43.57,742.02,492.18,249.84,11,N
ORD0021725-01,ORD0021725,PRD0353,2,2,327.21,309.82,34.78,619.64,413.2,206.44,3,N
ORD0021725-02,ORD0021725,PRD0135,1,1,69.4,64.73,4.67,64.73,55.3,9.43,0,Y
ORD0021725-03,ORD0021725,PRD0370,2,2,35.17,32.65,5.04,65.3,51.54,13.76,11,N
ORD0021725-04,ORD0021725,PRD0288,1,1,954.29,907.67,46.62,907.67,619.49,288.18,7,N
ORD0021725-05,ORD0021725,PRD0118,1,1,145.96,142.97,2.99,142.97,106.43,36.54,5,N
ORD0021726-01,ORD0021726,PRD0345,1,1,26.41,26.24,0.17,26.24,19.92,6.32,5,N
ORD0021726-02,ORD0021726,PRD0355,1,1,116.18,107.68,8.5,107.68,73.21,34.47,5,N
ORD0021726-03,ORD0021726,PRD0364,1,1,64.93,57.38,7.55,57.38,43.4,13.98,10,N
ORD0021726-04,ORD0021726,PRD0295,1,1,59.98,54.39,5.59,54.39,39.54,14.85,7,N
ORD0021727-01,ORD0021727,PRD0088,1,1,113.27,112.12,1.15,112.12,80.57,31.55,10,N
ORD0021727-02,ORD0021727,PRD0071,1,1,1251.96,1128.88,123.08,1128.88,980.54,148.34,2,N
ORD0021727-03,ORD0021727,PRD0070,1,1,1766.58,1676.14,90.44,1676.14,1119.85,556.29,10,N
ORD0021727-04,ORD0021727,PRD0138,2,2,212.19,188.72,46.94,377.44,286.42,91.02,12,N
ORD0021727-05,ORD0021727,PRD0204,1,0,217.26,191.43,0.0,0.0,0.0,0.0,0,N
ORD0021728-01,ORD0021728,PRD0136,1,1,291.71,284.71,7.0,284.71,170.88,113.83,6,N
ORD0021728-02,ORD0021728,PRD0352,1,1,31.05,29.83,1.22,29.83,20.05,9.78,2,N
ORD0021728-03,ORD0021728,PRD0134,1,1,279.03,262.24,16.79,262.24,211.63,50.61,8,N
ORD0021729-01,ORD0021729,PRD0186,1,1,93.14,86.08,7.06,86.08,62.56,23.52,11,N
ORD0021729-02,ORD0021729,PRD0386,2,2,74.89,72.46,4.86,144.92,84.0,60.92,9,N
ORD0021729-03,ORD0021729,PRD0345,3,3,26.41,23.96,7.35,71.88,59.76,12.12,9,N
ORD0021729-04,ORD0021729,PRD0022,1,1,506.1,457.03,49.07,457.03,300.92,156.11,2,N
ORD0021729-05,ORD0021729,PRD0397,1,1,53.6,53.19,0.41,53.19,30.92,22.27,7,N
ORD0021729-06,ORD0021729,PRD0253,1,1,229.62,223.55,6.07,223.55,166.59,56.96,9,N
ORD0021729-07,ORD0021729,PRD0375,1,0,232.61,222.41,0.0,0.0,0.0,0.0,0,N
ORD0021730-01,ORD0021730,PRD0256,1,1,413.52,385.57,27.95,385.57,277.44,108.13,7,N
ORD0021730-02,ORD0021730,PRD0011,3,3,145.09,129.36,47.19,388.08,332.49,55.59,5,N
ORD0021731-01,ORD0021731,PRD0075,3,3,90.35,85.65,14.1,256.95,152.7,104.25,3,N
ORD0021731-02,ORD0021731,PRD0071,1,1,1251.96,1211.45,40.51,1211.45,980.54,230.91,10,N
ORD0021731-03,ORD0021731,PRD0118,1,1,145.96,133.18,12.78,133.18,106.43,26.75,9,N
ORD0021731-04,ORD0021731,PRD0110,2,2,154.53,148.1,12.86,296.2,240.08,56.12,4,N
ORD0021732-01,ORD0021732,PRD0026,2,2,28.66,27.22,2.88,54.44,40.16,14.28,0,Y
ORD0021732-02,ORD0021732,PRD0061,2,2,39.08,39.03,0.1,78.06,57.66,20.4,2,N
ORD0021732-03,ORD0021732,PRD0303,2,2,50.63,45.32,10.62,90.64,78.04,12.6,8,N
ORD0021732-04,ORD0021732,PRD0007,1,1,120.33,107.38,12.95,107.38,82.2,25.18,7,N
ORD0021733-01,ORD0021733,PRD0145,2,2,230.77,220.48,20.58,440.96,359.96,81.0,13,N
ORD0021733-02,ORD0021733,PRD0344,1,1,411.06,381.12,29.94,381.12,247.71,133.41,4,N
ORD0021733-03,ORD0021733,PRD0270,1,1,262.49,245.63,16.86,245.63,186.67,58.96,6,N
ORD0021734-01,ORD0021734,PRD0145,1,1,230.77,215.64,15.13,215.64,179.98,35.66,1,N
ORD0021734-02,ORD0021734,PRD0372,1,1,361.78,332.17,29.61,332.17,265.55,66.62,10,N
ORD0021734-03,ORD0021734,PRD0235,3,3,357.05,337.61,58.32,1012.83,643.83,369.0,5,N
ORD0021735-01,ORD0021735,PRD0160,1,1,221.65,195.14,26.51,195.14,129.39,65.75,6,N
ORD0021736-01,ORD0021736,PRD0285,2,2,104.93,94.22,21.42,188.44,124.34,64.1,12,N
ORD0021736-02,ORD0021736,PRD0191,2,2,143.7,128.93,29.54,257.86,214.72,43.14,6,N
ORD0021736-03,ORD0021736,PRD0079,3,3,153.41,145.11,24.9,435.33,341.88,93.45,13,N
ORD0021736-04,ORD0021736,PRD0282,1,1,48.32,45.03,3.29,45.03,35.91,9.12,12,N
ORD0021736-05,ORD0021736,PRD0342,1,1,122.98,112.91,10.07,112.91,85.37,27.54,1,N
ORD0021737-01,ORD0021737,PRD0169,1,1,117.62,105.64,11.98,105.64,90.98,14.66,1,N
ORD0021737-02,ORD0021737,PRD0366,2,2,61.42,57.77,7.3,115.54,71.82,43.72,10,N
ORD0021737-03,ORD0021737,PRD0159,1,1,269.47,254.11,15.36,254.11,159.58,94.53,1,N
ORD0021738-01,ORD0021738,PRD0107,1,1,100.65,92.57,8.08,92.57,72.59,19.98,9,N
ORD0021738-02,ORD0021738,PRD0088,2,2,113.27,104.26,18.02,208.52,161.14,47.38,3,N
ORD0021738-03,ORD0021738,PRD0359,3,3,346.27,308.76,112.53,926.28,739.56,186.72,8,N
ORD0021738-04,ORD0021738,PRD0021,1,1,21.28,20.29,0.99,20.29,15.34,4.95,9,N
ORD0021739-01,ORD0021739,PRD0073,3,3,255.46,234.6,62.58,703.8,617.82,85.98,9,N
ORD0021739-02,ORD0021739,PRD0233,1,1,92.2,84.81,7.39,84.81,53.63,31.18,11,N
ORD0021739-03,ORD0021739,PRD0102,1,1,280.06,256.8,23.26,256.8,202.3,54.5,7,N
ORD0021739-04,ORD0021739,PRD0359,1,1,346.27,338.11,8.16,338.11,246.52,91.59,6,N
ORD0021739-05,ORD0021739,PRD0028,1,1,61.54,55.47,6.07,55.47,37.58,17.89,1,N
ORD0021740-01,ORD0021740,PRD0074,1,1,346.34,321.7,24.64,321.7,196.66,125.04,4,N
ORD0021740-02,ORD0021740,PRD0100,3,3,675.05,674.36,2.07,2023.08,1592.16,430.92,4,N
ORD0021740-03,ORD0021740,PRD0357,1,1,452.35,426.69,25.66,426.69,290.95,135.74,4,N
ORD0021740-04,ORD0021740,PRD0320,1,1,114.95,112.59,2.36,112.59,81.09,31.5,8,N
ORD0021740-05,ORD0021740,PRD0136,1,1,291.71,291.47,0.24,291.47,170.88,120.59,8,N
ORD0021741-01,ORD0021741,PRD0352,1,1,31.05,29.64,1.41,29.64,20.05,9.59,3,N
ORD0021742-01,ORD0021742,PRD0396,1,1,627.27,575.52,51.75,575.52,432.28,143.24,6,N
ORD0021742-02,ORD0021742,PRD0204,3,3,217.26,210.44,20.46,631.32,487.53,143.79,7,N
ORD0021742-03,ORD0021742,PRD0191,1,0,143.7,136.69,0.0,0.0,0.0,0.0,0,N
ORD0021742-04,ORD0021742,PRD0178,1,1,133.62,120.96,12.66,120.96,77.93,43.03,8,N
ORD0021743-01,ORD0021743,PRD0015,1,1,303.38,274.16,29.22,274.16,238.94,35.22,4,N
ORD0021743-02,ORD0021743,PRD0360,3,3,208.4,187.29,63.33,561.87,351.87,210.0,4,N
ORD0021743-03,ORD0021743,PRD0304,1,1,58.71,55.08,3.63,55.08,37.43,17.65,10,N
ORD0021743-04,ORD0021743,PRD0118,1,1,145.96,134.57,11.39,134.57,106.43,28.14,2,N
ORD0021744-01,ORD0021744,PRD0331,1,1,656.97,582.83,74.14,582.83,374.1,208.73,2,N
ORD0021744-02,ORD0021744,PRD0181,4,4,517.08,501.96,60.48,2007.84,1635.0,372.84,11,N
ORD0021744-03,ORD0021744,PRD0314,1,1,106.23,105.52,0.71,105.52,79.4,26.12,8,N
ORD0021744-04,ORD0021744,PRD0370,1,1,35.17,34.29,0.88,34.29,25.77,8.52,10,N
ORD0021744-05,ORD0021744,PRD0168,1,1,155.92,149.05,6.87,149.05,100.9,48.15,2,N
ORD0021745-01,ORD0021745,PRD0305,1,1,73.33,69.29,4.04,69.29,41.69,27.6,3,N
ORD0021745-02,ORD0021745,PRD0198,1,1,164.13,149.05,15.08,149.05,124.05,25.0,3,N
ORD0021745-03,ORD0021745,PRD0303,2,2,50.63,47.9,5.46,95.8,78.04,17.76,11,N
ORD0021746-01,ORD0021746,PRD0235,2,2,357.05,335.45,43.2,670.9,429.22,241.68,6,N
ORD0021746-02,ORD0021746,PRD0346,1,1,69.95,65.49,4.46,65.49,38.93,26.56,6,N
ORD0021746-03,ORD0021746,PRD0015,1,1,303.38,270.72,32.66,270.72,238.94,31.78,9,N
ORD0021746-04,ORD0021746,PRD0366,2,2,61.42,58.82,5.2,117.64,71.82,45.82,4,N
ORD0021746-05,ORD0021746,PRD0249,1,1,68.99,66.39,2.6,66.39,44.33,22.06,10,N
ORD0021747-01,ORD0021747,PRD0130,1,1,228.61,226.89,1.72,226.89,185.23,41.66,4,N
ORD0021747-02,ORD0021747,PRD0140,2,2,221.27,216.34,9.86,432.68,299.3,133.38,11,N
ORD0021747-03,ORD0021747,PRD0025,2,2,51.51,48.88,5.26,97.76,72.06,25.7,11,N
ORD0021747-04,ORD0021747,PRD0106,1,1,287.88,255.48,32.4,255.48,159.83,95.65,12,N
ORD0021747-05,ORD0021747,PRD0306,1,1,195.29,176.69,18.6,176.69,143.25,33.44,12,N
ORD0021748-01,ORD0021748,PRD0082,3,3,108.66,101.15,22.53,303.45,249.93,53.52,14,N
ORD0021748-02,ORD0021748,PRD0233,1,1,92.2,83.78,8.42,83.78,53.63,30.15,10,N
ORD0021748-03,ORD0021748,PRD0363,1,1,68.17,63.43,4.74,63.43,48.06,15.37,4,N
ORD0021748-04,ORD0021748,PRD0113,1,1,123.69,117.25,6.44,117.25,91.34,25.91,1,N
ORD0021748-05,ORD0021748,PRD0025,1,1,51.51,50.29,1.22,50.29,36.03,14.26,2,N
ORD0021749-01,ORD0021749,PRD0006,1,1,98.39,87.24,11.15,87.24,56.07,31.17,6,N
ORD0021749-02,ORD0021749,PRD0339,1,1,1261.33,1195.96,65.37,1195.96,892.45,303.51,1,N
ORD0021749-03,ORD0021749,PRD0193,1,1,26.78,21.97,4.81,21.97,15.86,6.11,8,N
ORD0021749-04,ORD0021749,PRD0088,1,0,113.27,105.13,0.0,0.0,0.0,0.0,0,N
ORD0021749-05,ORD0021749,PRD0282,1,1,48.32,41.57,6.75,41.57,35.91,5.66,11,N
ORD0021749-06,ORD0021749,PRD0140,1,1,221.27,196.98,24.29,196.98,149.65,47.33,4,N
ORD0021750-01,ORD0021750,PRD0072,2,1,269.23,241.35,27.88,241.35,148.68,92.67,1,N
ORD0021750-02,ORD0021750,PRD0294,2,2,326.18,302.98,46.4,605.96,403.64,202.32,6,N
ORD0021750-03,ORD0021750,PRD0299,2,2,49.75,46.5,6.5,93.0,55.32,37.68,10,N
ORD0021750-04,ORD0021750,PRD0102,1,1,280.06,251.99,28.07,251.99,202.3,49.69,12,N
ORD0021750-05,ORD0021750,PRD0108,1,1,252.34,245.79,6.55,245.79,178.07,67.72,1,N
ORD0021751-01,ORD0021751,PRD0137,1,1,216.98,205.35,11.63,205.35,137.08,68.27,7,N
ORD0021751-02,ORD0021751,PRD0304,3,3,58.71,57.72,2.97,173.16,112.29,60.87,5,N
ORD0021751-03,ORD0021751,PRD0127,4,4,45.66,41.78,15.52,167.12,105.56,61.56,11,N
ORD0021751-04,ORD0021751,PRD0323,3,3,73.72,70.25,10.41,210.75,137.76,72.99,10,N
ORD0021752-01,ORD0021752,PRD0194,1,1,76.35,67.77,8.58,67.77,53.21,14.56,11,N
ORD0021752-02,ORD0021752,PRD0356,1,1,115.22,112.01,3.21,112.01,85.57,26.44,5,N
ORD0021752-03,ORD0021752,PRD0375,1,1,232.61,219.0,13.61,219.0,163.62,55.38,9,N
ORD0021752-04,ORD0021752,PRD0330,3,3,133.2,132.89,0.93,398.67,298.02,100.65,10,N
ORD0021752-05,ORD0021752,PRD0071,1,1,1251.96,1139.94,112.02,1139.94,980.54,159.4,5,N
ORD0021753-01,ORD0021753,PRD0034,1,1,28.45,27.35,1.1,27.35,23.23,4.12,9,N
ORD0021753-02,ORD0021753,PRD0397,1,1,53.6,50.9,2.7,50.9,30.92,19.98,2,N
ORD0021754-01,ORD0021754,PRD0231,2,2,264.87,260.88,7.98,521.76,425.36,96.4,13,N
ORD0021754-02,ORD0021754,PRD0106,1,1,287.88,263.85,24.03,263.85,159.83,104.02,10,N
ORD0021754-03,ORD0021754,PRD0006,1,1,98.39,93.79,4.6,93.79,56.07,37.72,7,N
ORD0021755-01,ORD0021755,PRD0088,1,1,113.27,104.68,8.59,104.68,80.57,24.11,3,N
ORD0021755-02,ORD0021755,PRD0358,1,1,602.35,534.76,67.59,534.76,397.5,137.26,11,N
ORD0021756-01,ORD0021756,PRD0021,1,1,21.28,21.05,0.23,21.05,15.34,5.71,12,N
ORD0021756-02,ORD0021756,PRD0304,3,3,58.71,52.24,19.41,156.72,112.29,44.43,7,N
ORD0021756-03,ORD0021756,PRD0160,2,2,221.65,218.39,6.52,436.78,258.78,178.0,5,N
ORD0021757-01,ORD0021757,PRD0397,1,1,53.6,50.54,3.06,50.54,30.92,19.62,9,N
ORD0021757-02,ORD0021757,PRD0002,1,1,430.31,412.94,17.37,412.94,307.5,105.44,6,N
ORD0021757-03,ORD0021757,PRD0113,2,2,123.69,113.14,21.1,226.28,182.68,43.6,3,N
ORD0021757-04,ORD0021757,PRD0140,3,3,221.27,212.1,27.51,636.3,448.95,187.35,3,N
ORD0021757-05,ORD0021757,PRD0058,1,1,570.73,519.44,51.29,519.44,376.9,142.54,2,N
ORD0021757-06,ORD0021757,PRD0264,2,2,27.07,25.77,2.6,51.54,44.38,7.16,9,N
ORD0021757-07,ORD0021757,PRD0065,1,1,754.45,716.53,37.92,716.53,419.57,296.96,7,N
ORD0021757-08,ORD0021757,PRD0346,1,1,69.95,63.93,6.02,63.93,38.93,25.0,3,N
ORD0021758-01,ORD0021758,PRD0106,1,1,287.88,284.56,3.32,284.56,159.83,124.73,1,N
ORD0021758-02,ORD0021758,PRD0025,1,1,51.51,50.64,0.87,50.64,36.03,14.61,9,N
ORD0021758-03,ORD0021758,PRD0294,1,1,326.18,306.25,19.93,306.25,201.82,104.43,12,N
ORD0021758-04,ORD0021758,PRD0394,3,3,978.49,867.35,333.42,2602.05,1946.58,655.47,11,N
ORD0021759-01,ORD0021759,PRD0168,2,2,155.92,145.25,21.34,290.5,201.8,88.7,8,N
ORD0021759-02,ORD0021759,PRD0151,2,2,442.51,419.18,46.66,838.36,493.04,345.32,4,N
ORD0021759-03,ORD0021759,PRD0005,1,1,60.34,53.24,7.1,53.24,37.57,15.67,11,N
ORD0021759-04,ORD0021759,PRD0204,1,1,217.26,194.97,22.29,194.97,162.51,32.46,6,N
ORD0021759-05,ORD0021759,PRD0363,2,2,68.17,65.87,4.6,131.74,96.12,35.62,9,N
ORD0021760-01,ORD0021760,PRD0093,1,1,56.61,50.09,6.52,50.09,35.19,14.9,9,N
ORD0021760-02,ORD0021760,PRD0317,1,1,225.49,213.02,12.47,213.02,174.63,38.39,1,N
ORD0021760-03,ORD0021760,PRD0118,1,0,145.96,129.25,0.0,0.0,0.0,0.0,0,N
ORD0021760-04,ORD0021760,PRD0326,1,1,942.34,875.57,66.77,875.57,625.01,250.56,12,N
ORD0021761-01,ORD0021761,PRD0304,1,1,58.71,55.28,3.43,55.28,37.43,17.85,5,N
ORD0021761-02,ORD0021761,PRD0303,1,1,50.63,48.09,2.54,48.09,39.02,9.07,4,N
ORD0021762-01,ORD0021762,PRD0154,1,1,171.79,168.91,2.88,168.91,109.81,59.1,9,N
ORD0021762-02,ORD0021762,PRD0304,1,1,58.71,54.06,4.65,54.06,37.43,16.63,2,N
ORD0021762-03,ORD0021762,PRD0050,1,1,81.34,77.95,3.39,77.95,53.48,24.47,12,N
ORD0021762-04,ORD0021762,PRD0109,3,3,103.44,97.2,18.72,291.6,189.12,102.48,14,N
ORD0021763-01,ORD0021763,PRD0382,1,1,139.78,135.13,4.65,135.13,104.79,30.34,10,N
ORD0021763-02,ORD0021763,PRD0066,1,1,68.31,60.54,7.77,60.54,50.66,9.88,10,N
ORD0021763-03,ORD0021763,PRD0060,1,1,10.21,9.12,1.09,9.12,6.37,2.75,3,N
ORD0021763-04,ORD0021763,PRD0052,2,2,18.32,17.51,1.62,35.02,20.5,14.52,3,N
ORD0021763-05,ORD0021763,PRD0351,1,1,30.67,27.03,3.64,27.03,17.63,9.4,1,N
ORD0021764-01,ORD0021764,PRD0348,2,2,266.16,237.01,58.3,474.02,436.0,38.02,13,N
ORD0021764-02,ORD0021764,PRD0213,1,1,129.63,109.51,20.12,109.51,78.09,31.42,11,N
ORD0021764-03,ORD0021764,PRD0282,3,3,48.32,43.45,14.61,130.35,107.73,22.62,4,N
ORD0021765-01,ORD0021765,PRD0314,1,1,106.23,95.9,10.33,95.9,79.4,16.5,10,N
ORD0021765-02,ORD0021765,PRD0323,1,1,73.72,69.08,4.64,69.08,45.92,23.16,8,N
ORD0021765-03,ORD0021765,PRD0369,2,2,40.88,38.99,3.78,77.98,54.76,23.22,8,N
ORD0021765-04,ORD0021765,PRD0336,1,0,437.14,389.72,0.0,0.0,0.0,0.0,0,N
ORD0021766-01,ORD0021766,PRD0132,1,1,130.15,119.99,10.16,119.99,73.86,46.13,8,N
ORD0021766-02,ORD0021766,PRD0192,2,2,1165.23,1041.87,246.72,2083.74,1725.6,358.14,10,N
ORD0021767-01,ORD0021767,PRD0067,2,2,648.49,583.95,129.08,1167.9,1047.44,120.46,1,Y
ORD0021767-02,ORD0021767,PRD0200,2,2,186.93,183.66,6.54,367.32,235.32,132.0,7,N
ORD0021767-03,ORD0021767,PRD0324,2,2,32.38,29.35,6.06,58.7,47.68,11.02,7,N
ORD0021767-04,ORD0021767,PRD0373,1,1,29.55,29.0,0.55,29.0,17.4,11.6,2,N
